passage_id,article_id,event_id,clean_outlet,framing_label,canonical_target,sentiment,confidence,evidence_span
5a27006c568b3c76_p009,5a27006c568b3c76,EVT_00007,news18,Attack/Defence,Mishra,Negative,1.0,Santrupt Mishra (BJD)
5a27006c568b3c76_p010,5a27006c568b3c76,EVT_00007,news18,Neutral/Factual Background,None,Neutral,1.0,N/A - No targets detected
5a27006c568b3c76_p011,5a27006c568b3c76,EVT_00007,news18,Neutral/Factual Background,None,Neutral,1.0,N/A - No targets detected
5a27006c568b3c76_p012,5a27006c568b3c76,EVT_00007,news18,Neutral/Factual Background,None,Neutral,1.0,N/A - No targets detected
9e6e12ffe0d2a6e8_p001,9e6e12ffe0d2a6e8,EVT_00007,indian_express,Neutral/Factual Background,None,Neutral,1.0,N/A - No targets detected
9e6e12ffe0d2a6e8_p002,9e6e12ffe0d2a6e8,EVT_00007,indian_express,Neutral/Factual Background,None,Neutral,1.0,N/A - No targets detected
9e6e12ffe0d2a6e8_p003,9e6e12ffe0d2a6e8,EVT_00007,indian_express,Neutral/Factual Background,None,Neutral,1.0,N/A - No targets detected
9e6e12ffe0d2a6e8_p004,9e6e12ffe0d2a6e8,EVT_00007,indian_express,Neutral/Factual Background,None,Neutral,1.0,N/A - No targets detected
9e6e12ffe0d2a6e8_p005,9e6e12ffe0d2a6e8,EVT_00007,indian_express,Neutral/Factual Background,None,Neutral,1.0,N/A - No targets detected
9e6e12ffe0d2a6e8_p006,9e6e12ffe0d2a6e8,EVT_00007,indian_express,Neutral/Factual Background,None,Neutral,1.0,N/A - No targets detected
9e6e12ffe0d2a6e8_p007,9e6e12ffe0d2a6e8,EVT_00007,indian_express,Neutral/Factual Background,None,Neutral,1.0,N/A - No targets detected
9e6e12ffe0d2a6e8_p008,9e6e12ffe0d2a6e8,EVT_00007,indian_express,Neutral/Factual Background,None,Neutral,1.0,N/A - No targets detected
7832c3156564da3f_p001,7832c3156564da3f,EVT_00007,news18,Neutral/Factual Background,None,Neutral,1.0,N/A - No targets detected
7832c3156564da3f_p002,7832c3156564da3f,EVT_00007,news18,Neutral/Factual Background,None,Neutral,1.0,N/A - No targets detected
7832c3156564da3f_p003,7832c3156564da3f,EVT_00007,news18,Attack/Defence,AIADMK,Neutral,1.0,"Tamil Nadu’s main opposition party, AIADMK"
7832c3156564da3f_p003,7832c3156564da3f,EVT_00007,news18,Attack/Defence,Edappadi K Palaniswami,Positive,0.95,party chief Edappadi K Palaniswami set to contest from his home constituency of Edappadi
7832c3156564da3f_p004,7832c3156564da3f,EVT_00007,news18,Neutral/Factual Background,None,Neutral,1.0,N/A - No targets detected
7832c3156564da3f_p005,7832c3156564da3f,EVT_00007,news18,Neutral/Factual Background,None,Neutral,1.0,N/A - No targets detected
7832c3156564da3f_p006,7832c3156564da3f,EVT_00007,news18,Governance,AIADMK,Neutral,0.7,"2026 Tamil Nadu Elections: Which Party Got How Many Seats In DMK-Led SPA, AIADMK-Led NDA?"
7832c3156564da3f_p006,7832c3156564da3f,EVT_00007,news18,Governance,edappadikpalaniswami,Neutral,0.7,"2026 Tamil Nadu Elections: Which Party Got How Many Seats In DMK-Led SPA, AIADMK-Led NDA?"
7832c3156564da3f_p007,7832c3156564da3f,EVT_00007,news18,Attack/Defence,newwave,Neutral,0.9,Dravidian Legacy Vs New Wave:
7832c3156564da3f_p007,7832c3156564da3f,EVT_00007,news18,Attack/Defence,dravidianlegacy,Positive,0.85,What 15 Years Of Tamil Nadu Poll Trends Tell Us About 2026 Contest
7832c3156564da3f_p008,7832c3156564da3f,EVT_00007,news18,Neutral/Factual Background,None,Neutral,1.0,N/A - No targets detected
7832c3156564da3f_p009,7832c3156564da3f,EVT_00007,news18,Governance,AIADMK,Neutral,0.9,"The party, which is leading the National Democratic Alliance (NDA) in the state"
7832c3156564da3f_p010,7832c3156564da3f,EVT_00007,news18,Attack/Defence,thangamani,Negative,0.9,"P Thangamani from Thondamuthur and Kumarapalayam, respectively, have also been fielded."
7832c3156564da3f_p010,7832c3156564da3f,EVT_00007,news18,Attack/Defence,velumani,Negative,0.85,"Key leaders, including SP Velumani"
7832c3156564da3f_p011,7832c3156564da3f,EVT_00007,news18,Neutral/Factual Background,None,Neutral,1.0,N/A - No targets detected
7832c3156564da3f_p012,7832c3156564da3f,EVT_00007,news18,Neutral/Factual Background,None,Neutral,1.0,N/A - No targets detected
7832c3156564da3f_p013,7832c3156564da3f,EVT_00007,news18,Neutral/Factual Background,None,Neutral,1.0,N/A - No targets detected
7832c3156564da3f_p014,7832c3156564da3f,EVT_00007,news18,Neutral/Factual Background,None,Neutral,1.0,N/A - No targets detected
7832c3156564da3f_p015,7832c3156564da3f,EVT_00007,news18,Attack/Defence,rajenthra,Negative,0.9,K.T. Rajenthra Bhalaji — Sivakasi
7832c3156564da3f_p015,7832c3156564da3f,EVT_00007,news18,Attack/Defence,sivakasi,Neutral,0.8,Sivakasi
7832c3156564da3f_p016,7832c3156564da3f,EVT_00007,news18,Neutral/Factual Background,None,Neutral,1.0,N/A - No targets detected
7832c3156564da3f_p017,7832c3156564da3f,EVT_00007,news18,Neutral/Factual Background,None,Neutral,1.0,N/A - No targets detected
7832c3156564da3f_p018,7832c3156564da3f,EVT_00007,news18,Neutral/Factual,BJP,Neutral,0.9,the AIADMK-BJP combine
7832c3156564da3f_p018,7832c3156564da3f,EVT_00007,news18,Neutral/Factual,AIADMK,Neutral,0.9,the AIADMK-BJP combine
7832c3156564da3f_p019,7832c3156564da3f,EVT_00007,news18,Attack/Defence,DMK,Neutral,1.0,"led by the Dravida Munnetra Kazhagam (DMK), bagged 159 seats."
7832c3156564da3f_p020,7832c3156564da3f,EVT_00007,news18,Neutral/Factual Background,None,Neutral,1.0,N/A - No targets detected
25f0a4b9ac65eeb0_p001,25f0a4b9ac65eeb0,EVT_00031,india_today,Neutral/Factual Background,None,Neutral,1.0,N/A - No targets detected
25f0a4b9ac65eeb0_p002,25f0a4b9ac65eeb0,EVT_00031,india_today,Neutral/Factual Background,None,Neutral,1.0,N/A - No targets detected
25f0a4b9ac65eeb0_p003,25f0a4b9ac65eeb0,EVT_00031,india_today,Neutral/Factual Background,None,Neutral,1.0,N/A - No targets detected
25f0a4b9ac65eeb0_p004,25f0a4b9ac65eeb0,EVT_00031,india_today,Neutral/Factual Background,None,Neutral,1.0,N/A - No targets detected
25f0a4b9ac65eeb0_p005,25f0a4b9ac65eeb0,EVT_00031,india_today,Neutral/Factual Background,None,Neutral,1.0,N/A - No targets detected
25f0a4b9ac65eeb0_p006,25f0a4b9ac65eeb0,EVT_00031,india_today,Neutral/Factual Background,None,Neutral,1.0,N/A - No targets detected
25f0a4b9ac65eeb0_p007,25f0a4b9ac65eeb0,EVT_00031,india_today,Attack/Defence,coal scam,Negative,0.8,The ED alleged its searches were obstructed and that relevant documents and devices were removed
25f0a4b9ac65eeb0_p007,25f0a4b9ac65eeb0,EVT_00031,india_today,Attack/Defence,ED,Negative,0.9,its searches were obstructed
25f0a4b9ac65eeb0_p007,25f0a4b9ac65eeb0,EVT_00031,india_today,Attack/Defence,I-PAC,Neutral,0.5,
25f0a4b9ac65eeb0_p007,25f0a4b9ac65eeb0,EVT_00031,india_today,Attack/Defence,Trinamool Congress,Negative,0.8,the All India Trinamool Congress rejected the charge
25f0a4b9ac65eeb0_p007,25f0a4b9ac65eeb0,EVT_00031,india_today,Attack/Defence,assembly,Neutral,0.3,
25f0a4b9ac65eeb0_p008,25f0a4b9ac65eeb0,EVT_00031,india_today,Neutral/Factual Background,None,Neutral,1.0,N/A - No targets detected
25f0a4b9ac65eeb0_p009,25f0a4b9ac65eeb0,EVT_00031,india_today,Neutral/Factual Background,None,Neutral,1.0,N/A - No targets detected
25f0a4b9ac65eeb0_p010,25f0a4b9ac65eeb0,EVT_00031,india_today,Neutral/Factual Background,None,Neutral,1.0,N/A - No targets detected
25f0a4b9ac65eeb0_p011,25f0a4b9ac65eeb0,EVT_00031,india_today,Neutral/Factual Background,None,Neutral,1.0,N/A - No targets detected
edc8b4cd2fd7a460_p001,edc8b4cd2fd7a460,EVT_00031,indian_express,Neutral/Factual Background,None,Neutral,1.0,N/A - No targets detected
edc8b4cd2fd7a460_p002,edc8b4cd2fd7a460,EVT_00031,indian_express,Communal Tension,BJP,Negative,0.9,keeping his guns trained on BJP
edc8b4cd2fd7a460_p002,edc8b4cd2fd7a460,EVT_00031,indian_express,Communal Tension,Trinamool Congress (TMC),Neutral,0.5,
edc8b4cd2fd7a460_p003,edc8b4cd2fd7a460,EVT_00031,indian_express,Neutral/Factual Background,None,Neutral,1.0,N/A - No targets detected
edc8b4cd2fd7a460_p004,edc8b4cd2fd7a460,EVT_00031,indian_express,Neutral/Factual Background,None,Neutral,1.0,N/A - No targets detected
edc8b4cd2fd7a460_p005,edc8b4cd2fd7a460,EVT_00031,indian_express,Neutral/Factual Background,None,Neutral,1.0,N/A - No targets detected
edc8b4cd2fd7a460_p006,edc8b4cd2fd7a460,EVT_00031,indian_express,Neutral/Factual Background,None,Neutral,1.0,N/A - No targets detected
edc8b4cd2fd7a460_p007,edc8b4cd2fd7a460,EVT_00031,indian_express,Neutral/Factual Background,None,Neutral,1.0,N/A - No targets detected
edc8b4cd2fd7a460_p008,edc8b4cd2fd7a460,EVT_00031,indian_express,Neutral/Factual Background,None,Neutral,1.0,N/A - No targets detected
edc8b4cd2fd7a460_p009,edc8b4cd2fd7a460,EVT_00031,indian_express,Attack/Defence,Chowdhury,Positive,0.8,"70, has returned to Bengal politics to contest the Assembly election from his home turf Baharampur after three decades."
edc8b4cd2fd7a460_p009,edc8b4cd2fd7a460,EVT_00031,indian_express,Attack/Defence,Congress,Neutral,0.5,
edc8b4cd2fd7a460_p010,edc8b4cd2fd7a460,EVT_00031,indian_express,Nationalism,BJP,Negative,0.9,alleging that the BJP was out to destroy the culture of Bengal.
edc8b4cd2fd7a460_p010,edc8b4cd2fd7a460,EVT_00031,indian_express,Nationalism,PM Modi,Negative,0.85,"""Wherever the BJP goes, Narendra Modi goes, the RSS goes, they start spreading hatred and start dividing the people,"" Rahul had then alleged"
edc8b4cd2fd7a460_p011,edc8b4cd2fd7a460,EVT_00031,indian_express,Neutral/Factual Background,None,Neutral,1.0,N/A - No targets detected
edc8b4cd2fd7a460_p012,edc8b4cd2fd7a460,EVT_00031,indian_express,Victimhood,Chowdhury,Positive,0.8,Isha Khan Chowdhury winning from the Malda Dakshin parliamentary constituency.
edc8b4cd2fd7a460_p012,edc8b4cd2fd7a460,EVT_00031,indian_express,Victimhood,Congress,Neutral,0.5,
edc8b4cd2fd7a460_p013,edc8b4cd2fd7a460,EVT_00031,indian_express,Neutral/Factual Background,None,Neutral,1.0,N/A - No targets detected
edc8b4cd2fd7a460_p014,edc8b4cd2fd7a460,EVT_00031,indian_express,Neutral/Factual Background,None,Neutral,1.0,N/A - No targets detected
edc8b4cd2fd7a460_p015,edc8b4cd2fd7a460,EVT_00031,indian_express,Attack/Defence,BJP,Negative,0.9,"Observers say Rahul may walk a tightrope during his Bengal campaign, keeping his guns trained on the BJP while refraining from mounting an all-out attack against the incumbent Mamata Banerjee-led TMC which is aiming for its fourth successive term."
edc8b4cd2fd7a460_p015,edc8b4cd2fd7a460,EVT_00031,indian_express,Attack/Defence,Congress,Positive,0.9,"A major reason for such an approach, they say, could be the Congress’s “bigger goal of defeating the ruling BJP at the national level for which a unity of all Opposition parties is a key factor”."
edc8b4cd2fd7a460_p016,edc8b4cd2fd7a460,EVT_00031,indian_express,Communal Tension,Congress,Neutral,0.8,We want to gauge our vote share in Bengal
edc8b4cd2fd7a460_p016,edc8b4cd2fd7a460,EVT_00031,indian_express,Communal Tension,Trinamool Congress,Negative,0.9,"some resentment towards the TMC, and those votes would come to us rather than the Left"
91a9f6a15fb12a4e_p001,91a9f6a15fb12a4e,EVT_00031,ndtv,Neutral/Factual Background,None,Neutral,1.0,N/A - No targets detected
91a9f6a15fb12a4e_p002,91a9f6a15fb12a4e,EVT_00031,ndtv,Neutral/Factual Background,None,Neutral,1.0,N/A - No targets detected
91a9f6a15fb12a4e_p003,91a9f6a15fb12a4e,EVT_00031,ndtv,Neutral/Factual Background,None,Neutral,1.0,N/A - No targets detected
91a9f6a15fb12a4e_p004,91a9f6a15fb12a4e,EVT_00031,ndtv,Neutral/Factual Background,None,Neutral,1.0,N/A - No targets detected
91a9f6a15fb12a4e_p005,91a9f6a15fb12a4e,EVT_00031,ndtv,Neutral/Factual Background,None,Neutral,1.0,N/A - No targets detected
91a9f6a15fb12a4e_p006,91a9f6a15fb12a4e,EVT_00031,ndtv,Neutral/Factual Background,None,Neutral,1.0,N/A - No targets detected
91a9f6a15fb12a4e_p007,91a9f6a15fb12a4e,EVT_00031,ndtv,Neutral/Factual Background,None,Neutral,1.0,N/A - No targets detected
91a9f6a15fb12a4e_p008,91a9f6a15fb12a4e,EVT_00031,ndtv,Neutral/Factual Background,None,Neutral,1.0,N/A - No targets detected
91a9f6a15fb12a4e_p009,91a9f6a15fb12a4e,EVT_00031,ndtv,Neutral/Factual Background,None,Neutral,1.0,N/A - No targets detected
91a9f6a15fb12a4e_p010,91a9f6a15fb12a4e,EVT_00031,ndtv,Neutral/Factual Background,None,Neutral,1.0,N/A - No targets detected
af9c233c50341db7_p001,af9c233c50341db7,EVT_00031,india_today,Neutral/Factual Background,None,Neutral,1.0,N/A - No targets detected
af9c233c50341db7_p002,af9c233c50341db7,EVT_00031,india_today,Neutral/Factual Background,None,Neutral,1.0,N/A - No targets detected
af9c233c50341db7_p003,af9c233c50341db7,EVT_00031,india_today,Neutral/Factual Background,None,Neutral,1.0,N/A - No targets detected
af9c233c50341db7_p004,af9c233c50341db7,EVT_00031,india_today,Neutral/Factual Background,None,Neutral,1.0,N/A - No targets detected
af9c233c50341db7_p005,af9c233c50341db7,EVT_00031,india_today,Neutral/Factual Background,None,Neutral,1.0,N/A - No targets detected
af9c233c50341db7_p006,af9c233c50341db7,EVT_00031,india_today,Neutral/Factual Background,None,Neutral,1.0,N/A - No targets detected
af9c233c50341db7_p007,af9c233c50341db7,EVT_00031,india_today,Neutral/Factual Background,None,Neutral,1.0,N/A - No targets detected
af9c233c50341db7_p008,af9c233c50341db7,EVT_00031,india_today,Neutral/Factual Background,None,Neutral,1.0,N/A - No targets detected
af9c233c50341db7_p009,af9c233c50341db7,EVT_00031,india_today,Neutral/Factual Background,None,Neutral,1.0,N/A - No targets detected
af9c233c50341db7_p010,af9c233c50341db7,EVT_00031,india_today,Neutral/Factual Background,None,Neutral,1.0,N/A - No targets detected
af9c233c50341db7_p011,af9c233c50341db7,EVT_00031,india_today,Neutral/Factual Background,None,Neutral,1.0,N/A - No targets detected
af9c233c50341db7_p012,af9c233c50341db7,EVT_00031,india_today,Governance,WB,Negative,0.9,accused the poll body of acting unilaterally and undermining the authority of the elected administration.
af9c233c50341db7_p012,af9c233c50341db7,EVT_00031,india_today,Governance,EC,Negative,0.9,accused the poll body of acting unilaterally and undermining the authority of the elected administration.
b6174bbcd1ffe6a4_p001,b6174bbcd1ffe6a4,EVT_00031,ndtv,Attack/Defence,Mamata Banerjee,Negative,0.9,BJP leader Suvendu Adhikari positioned himself as the face of the party's campaign against the Trinamool Congress and Chief Minister Mamata Banerjee.
b6174bbcd1ffe6a4_p001,b6174bbcd1ffe6a4,EVT_00031,ndtv,Attack/Defence,BJP,Negative,0.9,Suvendu Adhikari positioned himself as the face of the party's campaign against the Trinamool Congress and Chief Minister Mamata Banerjee.
b6174bbcd1ffe6a4_p001,b6174bbcd1ffe6a4,EVT_00031,ndtv,Attack/Defence,Trinamool Congress,Negative,0.9,Suvendu Adhikari positioned himself as the face of the party's campaign against the Trinamool Congress and Chief Minister Mamata Banerjee.
b6174bbcd1ffe6a4_p002,b6174bbcd1ffe6a4,EVT_00031,ndtv,Neutral/Factual Background,None,Neutral,1.0,N/A - No targets detected
b6174bbcd1ffe6a4_p003,b6174bbcd1ffe6a4,EVT_00031,ndtv,Attack/Defence,BJP,Negative,0.9,accused the government of bulldozing
b6174bbcd1ffe6a4_p004,b6174bbcd1ffe6a4,EVT_00031,ndtv,Governance,Suvendu Adhikari,Neutral,0.9,we promised to create jobs
b6174bbcd1ffe6a4_p004,b6174bbcd1ffe6a4,EVT_00031,ndtv,Governance,Mamata Banerjee,Negative,0.8,"Along with the welfare scheme, we promised to create jobs."
b6174bbcd1ffe6a4_p004,b6174bbcd1ffe6a4,EVT_00031,ndtv,Governance,BJP,Neutral,0.9,"Every central scheme will be implemented to build Bengal economically and to make it a cultural and spiritual capital of the country,"
b6174bbcd1ffe6a4_p005,b6174bbcd1ffe6a4,EVT_00031,ndtv,Neutral/Factual Background,None,Neutral,1.0,N/A - No targets detected
b6174bbcd1ffe6a4_p006,b6174bbcd1ffe6a4,EVT_00031,ndtv,Nationalism,BJP,Neutral,0.8,He stressed that the BJP is neither a regional party nor a personal party.
b6174bbcd1ffe6a4_p007,b6174bbcd1ffe6a4,EVT_00031,ndtv,Attack/Defence,BJP,Negative,0.9,"Under the supervision of Narendra Modi, in his guidance, Delhi, UP, Bihar, Maharashtra, Gujarat, Odisha, Andhra Pradesh, wherever the BJP government comes, the way it is running"
b6174bbcd1ffe6a4_p007,b6174bbcd1ffe6a4,EVT_00031,ndtv,Attack/Defence,Mamata Banerjee,Neutral,0.5,The passage does not mention Mamata Banerjee in any negative or positive context.
b6174bbcd1ffe6a4_p007,b6174bbcd1ffe6a4,EVT_00031,ndtv,Attack/Defence,Suvendu Adhikari,Positive,1.0,Adhikari declared.
b6174bbcd1ffe6a4_p008,b6174bbcd1ffe6a4,EVT_00031,ndtv,Neutral/Factual Background,None,Neutral,1.0,N/A - No targets detected
b6174bbcd1ffe6a4_p009,b6174bbcd1ffe6a4,EVT_00031,ndtv,Attack/Defence,BJP,Negative,0.9,Adhikari dismissed Mamata Banerjee's claim that a BJP victory would direct all contracts to Gujaratis.
b6174bbcd1ffe6a4_p010,b6174bbcd1ffe6a4,EVT_00031,ndtv,Neutral/Factual Background,None,Neutral,1.0,N/A - No targets detected
b6174bbcd1ffe6a4_p011,b6174bbcd1ffe6a4,EVT_00031,ndtv,Neutral/Factual Background,None,Neutral,1.0,N/A - No targets detected
b6174bbcd1ffe6a4_p012,b6174bbcd1ffe6a4,EVT_00031,ndtv,Neutral/Factual Background,None,Neutral,1.0,N/A - No targets detected
b6174bbcd1ffe6a4_p013,b6174bbcd1ffe6a4,EVT_00031,ndtv,Neutral/Factual Background,None,Neutral,1.0,N/A - No targets detected
b6174bbcd1ffe6a4_p014,b6174bbcd1ffe6a4,EVT_00031,ndtv,Attack/Defence,Suvendu Adhikari,Neutral,0.5,Adhikari argued that the bhadralok class in Bengal is ready to move away from the TMC
b6174bbcd1ffe6a4_p014,b6174bbcd1ffe6a4,EVT_00031,ndtv,Attack/Defence,Mamata Banerjee,Negative,0.8,"He cited Lok Sabha election results in urban areas, noting that in North Kolkata, which has 50 or 60 wards, the BJP won 28 wards."
e30f5bc104189ee4_p001,e30f5bc104189ee4,EVT_00031,the_times_of_india,Neutral/Factual Background,None,Neutral,1.0,N/A - No targets detected
e30f5bc104189ee4_p002,e30f5bc104189ee4,EVT_00031,the_times_of_india,Neutral/Factual Background,None,Neutral,1.0,N/A - No targets detected
e30f5bc104189ee4_p003,e30f5bc104189ee4,EVT_00031,the_times_of_india,Neutral/Factual Background,None,Neutral,1.0,N/A - No targets detected
e30f5bc104189ee4_p004,e30f5bc104189ee4,EVT_00031,the_times_of_india,Neutral/Factual Background,None,Neutral,1.0,N/A - No targets detected
e30f5bc104189ee4_p005,e30f5bc104189ee4,EVT_00031,the_times_of_india,Neutral/Factual Background,None,Neutral,1.0,N/A - No targets detected
e30f5bc104189ee4_p006,e30f5bc104189ee4,EVT_00031,the_times_of_india,Neutral/Factual Background,None,Neutral,1.0,N/A - No targets detected
e30f5bc104189ee4_p007,e30f5bc104189ee4,EVT_00031,the_times_of_india,Neutral/Factual Background,None,Neutral,1.0,N/A - No targets detected
7ab24c88bd556e0c_p001,7ab24c88bd556e0c,EVT_00033,theprint,Governance,Naseer,Negative,1.0,"has ordered the ‘removal’ of his lone surviving political secretary, Naseer Ahmed"
7ab24c88bd556e0c_p001,7ab24c88bd556e0c,EVT_00033,theprint,Governance,Siddaramaiah,Neutral,1.0,"Karnataka CM Siddaramaiah has ordered the ‘removal’ of his lone surviving political secretary, Naseer Ahmed"
7ab24c88bd556e0c_p001,7ab24c88bd556e0c,EVT_00033,theprint,Governance,Congress,Negative,1.0,over allegations of anti-party activities and alleged funding of rebel candidates to help defeat the Congress candidate in the 9 April Davanagere South assembly bypoll.
7ab24c88bd556e0c_p002,7ab24c88bd556e0c,EVT_00033,theprint,Neutral/Factual Background,None,Neutral,1.0,N/A - No targets detected
7ab24c88bd556e0c_p003,7ab24c88bd556e0c,EVT_00033,theprint,Neutral/Factual Background,None,Neutral,1.0,N/A - No targets detected
7ab24c88bd556e0c_p004,7ab24c88bd556e0c,EVT_00033,theprint,Neutral/Factual Background,None,Neutral,1.0,N/A - No targets detected
7ab24c88bd556e0c_p005,7ab24c88bd556e0c,EVT_00033,theprint,Neutral/Factual Background,None,Neutral,1.0,N/A - No targets detected
7ab24c88bd556e0c_p006,7ab24c88bd556e0c,EVT_00033,theprint,Neutral/Factual Background,None,Neutral,1.0,N/A - No targets detected
7ab24c88bd556e0c_p007,7ab24c88bd556e0c,EVT_00033,theprint,Neutral/Factual Background,None,Neutral,1.0,N/A - No targets detected
7ab24c88bd556e0c_p008,7ab24c88bd556e0c,EVT_00033,theprint,Neutral/Factual Background,None,Neutral,1.0,N/A - No targets detected
7ab24c88bd556e0c_p009,7ab24c88bd556e0c,EVT_00033,theprint,Governance,Siddaramaiah,Negative,0.8,"However, a chain of events including poor crowd management and ineffective communication led to a stampede that led to the death of 11 people near the Chinnaswamy Cricket Stadium a few hours later."
7ab24c88bd556e0c_p009,7ab24c88bd556e0c,EVT_00033,theprint,Governance,Congress,Negative,0.8,"However, a chain of events including poor crowd management and ineffective communication led to a stampede that led to the death of 11 people near the Chinnaswamy Cricket Stadium a few hours later."
7ab24c88bd556e0c_p010,7ab24c88bd556e0c,EVT_00033,theprint,Neutral/Factual Background,None,Neutral,1.0,N/A - No targets detected
7ab24c88bd556e0c_p011,7ab24c88bd556e0c,EVT_00033,theprint,Neutral/Factual Background,None,Neutral,1.0,N/A - No targets detected
7ab24c88bd556e0c_p012,7ab24c88bd556e0c,EVT_00033,theprint,Neutral/Factual Background,None,Neutral,1.0,N/A - No targets detected
7ab24c88bd556e0c_p013,7ab24c88bd556e0c,EVT_00033,theprint,Communal Tension,BJP,Negative,0.9,accused the government of bulldozing
7ab24c88bd556e0c_p013,7ab24c88bd556e0c,EVT_00033,theprint,Communal Tension,Jagadish Shettar,Neutral,0.5,
